event_id,cardid,posid,posname,date,time,payment_type,payment_circuit,amount,currency
10bea73a-1961-451e-80ec-629ee0018b58,bd401af8-6939-49cc-be76-c6008cf8dbd6,817158e8-e3b5-41f8-abe8-c66e81e38182,"Johnston, Jones and Brown",1997-12-15,02:49:55,CONTACTLESS,MAESTRO,60.23,VUV
70a58082-b4f1-40e6-9a81-3dfe9cb266d8,3c555491-2265-4e24-863e-dcb4de287d4b,51ab2425-ec9e-4e04-8f9b-8b30e7f322c9,Fisher Inc,2021-06-01,18:41:28,"1`=@uM""tGHo+~\4daS32w",VISA,747.93,IRR
1e5c50ea-03ef-4f12-8b54-7dd12110a9f7,e2169c7a-cccd-4473-a95b-03018fa578fe,b3c739cf-13fe-4f83-b9c1-d362b8969119,Garcia-Cooley,2012-04-27,02:12:52,CHIP,VISA,336.96,NOK
4e11f955-5cde-49ec-ad88-fb1d1bcc860f,73487d47-343f-4628-88cd-64c111d8b507,5c408a13-2a49-47f7-9685-e25b94f2d9ab,"Price, Bennett and Carr",1970-07-17,19:23:16,NFC,VISA,626.38,XDR
f3aa0d3e-fc2c-4f43-9c4f-243e6d64be74," |0~pkawTY`!CPo1dZ]qpxN>6@~8L$h %G3(]A{T{98|U6fzN]3[d0% I{,",ac2d7931-56f6-4c85-8195-136b2b49e6b1,Grant-Johnson,2003-02-08,01:20:31,CONTACTLESS,MAESTRO,362.45,CUC
888db166-9769-4ca3-acf2-c2733ce9dd56,c966ee5e-bd1c-41a9-bf71-3ab7832183e6,3770adea-85f8-4c5f-a6c0-c94cf15844a3,"Martinez, Gardner and Cabrera",1977-08-14,10:07:09,CONTACTLESS,MASTERCARD,783.76,ZMW
130b3adb-4bd5-4cdc-bf46-a6426c9f63a0,6274208e-2d68-4dfb-b5aa-d249d46732f4,c1e8b636-d1ef-4190-ae75-8c9c7f782514,"Montgomery, Thompson and Li",1971-03-09,03:09:46,QR,^?F>wgB'g;U,863.19,PEN
620052a8-b1c4-4079-a898-bc2c947b2c7c,846325c2-c58c-44b8-b1b7-83ea6e38350a,0b9ac600-850e-4b65-a48f-bef1c91ec70b,"Tanner, Washington and Simon",1993-08-04,02:34:08,CHIP,MASTERCARD,596.54,BWP
337d7c22-e88e-4d87-a209-0471d4d31aa8,fd7fe043-7731-4c6c-a777-36fa6022cecf,778c2f65-c634-49d6-bc2e-fa5ce99d8539,Larsen and Sons,2004-10-04,21:56:49,CHIP,MASTERCARD,119.54,\
e490198a-7682-441f-b7e2-df244b09cff8,ff60f153-e59e-4ce5-abc6-2bcc44fc1e20,ed089bb2-7422-4dc0-9784-c56ff34f0b46,YHj?oa+)wa3@F{',1972-07-12,16:53:47,NFC,MAESTRO,498.65,GGP
439c2a62-c7b9-4544-a429-83664235810e,683139a5-3647-4b3d-95b5-4db6f67eebb5,3e272a95-b9bd-4f9f-bda1-6af5e3c1e175,Thompson-Cook,1973-01-17,07:31:00,NFC,VISA,254.6,YER
eff85568-df87-46fa-82d8-48e1dcd10fac,55b0150e-445a-4a09-8edf-03ac963fed14,6c8a874a-ade5-4451-8759-4ceb1aaa781b,Wood and Sons,2012-12-08,19:18:30,ul,MASTERCARD,471.58,GGP
da4969d5-fad8-468b-a105-0495bcb0d4b2,3f1ecde0-74d7-4fae-9f74-0aacb268c9ce,c0d04257-c80a-4767-8b33-a342e8196512,"Campos, Moore and Smith",1993-09-28,12:32:38,CONTACTLESS,MAESTRO,901.31,PKR
20dcc6f0-65e9-42a7-a8e3-de495194b721,H=N4{RT# 1qToMQg_YhOV,230d53eb-7277-4fe5-a623-d9877f16e6c3,Camacho and Sons,1979-01-01,14:01:51,CHIP,VISA,415.25,MVR
1ba6f990-bc23-4afe-9317-a0955c71708e,d459e129-6250-404c-978f-7f2f944b1814,673cf28c-04f1-4003-b89e-5f8018edd7ac,Hall Group,2007-03-18,02:29:14,CHIP,MAESTRO,803.76,H=
ff1d2618-276f-4002-a156-b50fa6803607,db5ba207-a751-495c-87c5-6079267891a4,1f5095f9-5da5-4ca2-bc8d-8e42ebbd02f7,Knight-Manning,2008-12-20,20:39:17,CHIP,MAESTRO,88.25,VND
df342cdc-ece9-4d87-8ac4-7ee6a2543bd7,52a018b8-ec3e-49ab-b7e7-2fbcee92a2c5,5b513c1f-b58f-4f1f-9fd5-e124d55ac2f8,"Santiago, Collins and Romero",1998-10-17,16:47:34,NFC,VISA,967.57,UZS
9ea7fe25-606c-4148-b777-8bcbf2603dd5,23b22c81-4bcc-4619-8e82-0c18e9438e80,d296a7ec-8991-46ce-8899-7c05a168c216,Hubbard-Lane,1983-04-18,20:34:56,CHIP,!(M7+Fccygcs= ,102.71,AUD
94f267c4-784e-44e7-88d6-eec07ebd5734,4e00a7d6-b990-4bf4-8efe-ead18ad94254,11953b37-91f6-479f-948a-a1f6256d21ac,|*XL:Q] T o*UnDNr(Ao=BIVnF,1970-03-16,01:15:20,CONTACTLESS,MAESTRO,626.77,BDT
e88dc366-d8a0-462e-af94-c05ea1047d7e,87eed64f-f063-4302-8564-842a3da19d5a,d2c1e1fa-d520-42de-a549-3766596b7c5b,Osborn LLC,2013-01-11,09:11:09,CONTACTLESS,MAESTRO,287.21,MXN
446739c2-3445-4921-bc5c-cdcf1b11c635,ac38a16b-11fd-4291-826c-14ae9f1a28f9,86e8e8d0-34c5-4e2b-8a21-cbb6d6a5edca,Obrien-Nunez,1985-08-10,13:47:16,{t,MASTERCARD,854.97,OMR
bcf683e4-be5c-4fe9-a147-0264cc483565,7a3fa431-b691-4ad6-a4a7-17b8e8463190,"?[;&f^H(Vlp""UNb+?A3jf,#3Nn$8^JsV'E,i0&&2^8,?$<",Schaefer-Jones,1982-12-01,22:58:38,NFC,MASTERCARD,709.62,VEF
2f355230-2587-4fff-87d6-9f32c442a4c1,023c246c-4e0d-40c1-b3af-0950b5d5a17f,ae804b33-1f36-4e00-8844-60133518621a,"Jefferson, Rivera and Rice",1994-05-06,00:26:51,QR,MAESTRO,76.7,CHF
cbe6e362-270a-4451-aab9-12351e76dc31,3945a386-4204-4bab-9a1a-83b30727835d,b50288ba-2f1f-41c9-91e7-889767f613f6,"Hayes, Harris and Benson",2020-02-01,12:36:49,CONTACTLESS,!6{+r4f1,599.77,ZWD
41d6d192-041e-457f-9635-539ca5b0f133,"2l""aX;y!_R=mrIpnN5svN/[/7bv$lo*ydx>yZ%anNl>@{",c1d738c7-d981-456b-b4b5-5ffd82c7be73,"Watts, Miller and Tucker",1979-03-22,11:17:29,QR,MAESTRO,406.75,VEF
81745332-befb-4ae3-99fb-8a1bcbcb669c,16916244-6faf-4071-b3a4-12cc231e2c62,97ca10ae-a0dd-4636-884c-d0533621050e,Lowe-Warren,1978-08-22,17:18:34,CHIP,MAESTRO,845.38,KGS
5e092b96-343c-4d56-99ab-993647c400e4,4df7c6ab-7469-465f-bb39-1ad012a8a0c2,33547187-9c79-4b54-88fb-99fc8a104a31,Houston LLC,1976-03-03,21:15:11,NFC,VISA,376.82,BMD
b1b73589-329a-4529-8448-8caf9cfd183c,3f1fb21e-5136-456e-a3cd-4333c8a7f617,51232231-7b87-426c-ad18-ca89607e8d92,"Dixon, Cruz and Sanford",1981-01-21,13:28:12,CONTACTLESS,MASTERCARD,778.77,EGP
b49c686e-9f9f-4b06-b852-acf0179b7b49,67d71c7b-a675-4f4b-b666-5d994f107f2b,06281931-b7ea-44bb-84cd-28dbca72808d,"Wagner, Rose and Myers",1970-04-17,22:38:32,NFC,MAESTRO,69.94,GHS
a634420d-f7b2-4998-a0c8-cbadba86ab92,29e2b1e7-d70d-4be4-b26b-6616f30c0679,cfef8f5b-97fc-4075-b915-b490cd6b49fa,*2:kL~|,1985-08-29,17:42:07,CHIP,VISA,810.78,SCR
2b1d3b11-73aa-4d33-ba53-5303db3723e5,7248a407-e6c0-4f21-9e00-f56c7c275a6f,c6f9e39d-5feb-4f5b-bb78-12af81a2ff83,"French, Fernandez and Cochran",1977-11-20,00:10:30,CHIP,MAESTRO,813.55,SZL
295184fe-cc54-445b-80ec-fe9d8e2af6e6,">CU,E=[#s/ C4Vi6KB,BDT){k@uu?#;;QW?u`.N^p][lp7Ez,b|",a1ff7fe8-72ad-4b36-9e1e-c8e23d1b0df6,"Martin, Phillips and Mejia",1992-02-27,09:35:04,NFC,MASTERCARD,565.94,SEK
63a64a85-265a-4b80-bcdc-4ecba71c6a1f,3bf20985-3e4e-426e-8a0b-1156178d86e4,97e2bc91-f895-46bd-a99b-8f77e47345a6,Dixon LLC,1996-10-06,12:15:55,QR,@_=dBpOj8y8i),736.9,DKK
378de977-f22d-409d-b81a-8c40499c8523,814f2281-2ad5-4ea1-84d5-ddf811286d04,8d439ce7-a89c-4269-a44a-d2324dfc9137,"Nguyen, Brown and Haas",1978-06-11,03:24:16,NFC,MAESTRO,976.62,MR[
69b56485-9b8b-4d14-9fe8-92ee41935e02,94964fa4-8146-488f-a18f-b28d1b4afb49,695f3219-c787-40f0-87fe-29d076545e23,"Ball, Singh and Davenport",2002-05-16,01:23:59,NFC,VISA,490.6,MXN
37ed55cf-b2c9-4bff-ac02-7db94b9d71d1,6e88114f-0460-4411-8bde-6252a06d295c,7ac7d1e5-8898-4577-a8e9-896e09386e69,Oneill-Maynard,2008-06-01,15:19:22,CONTACTLESS,4`@ovdE_Q<,608.36,CHF
fd246b83-aaf4-4b2a-98cd-6c93ff8e6946,8f1a6c09-5e30-452c-a6bb-b79908b59131,"R<S:&-uH.gu#f3h""l]X",Haas-Wright,2017-02-10,00:42:54,QR,VISA,327.22,DOP
116bdd77-eece-4550-a00f-12aa7448e098,d218ccc6-b71d-4cb9-b17c-182c49bbe201,ef665aef-3d71-49e6-a94c-d71336c4e507,Allen-Garcia,2017-06-08,04:37:54,NFC,MASTERCARD,634.4,TWD
b7d37237-ef5b-48cc-a66e-465b4ea00a9a,7b402bf2-2d4b-41f1-bcde-69c0b474c957,f0b032d2-be58-4143-864b-68b94fa98396,"Grant, Gibson and Rojas",1970-04-05,16:34:55,CONTACTLESS,Vik1(,625.6,LRD
12090ac7-86dc-4cd7-bc03-78ac7906c6cb,a755fd40-b7a0-48dd-91e4-d272144de364,9720b77d-9ecd-4fa4-8b63-2e4b65ed9703,Nbae<.U|ID%zWY78,2009-01-14,12:05:37,CHIP,MASTERCARD,318.52,ISK
73a4722a-f8a8-41b6-ad28-7a6d31fef132,cce3b095-4a83-4739-b841-6e7f21239ac1,db4e5eb5-4fbf-4a2d-ad2f-1ca6b0b5f367,?M_ZMQ16R]vUW.dF*wWh,1990-10-13,16:36:36,CONTACTLESS,VISA,217.64,BYR
ececdaee-4c6a-4556-b542-c3f1ad713d18,f01f7964-4618-4f5f-a47e-9527d2cf032f,ea427cb7-6fe8-45df-babf-41182d3179ea,"Ramos, Daniel and Mullen",1993-04-08,03:15:29,CHIP,MAESTRO,627.29,PHP
d0431a2c-b48f-49d5-86bf-88ecc79ac603,dd17f104-0a35-4ed4-bc32-9362edf2551d,844cb831-2ca7-4c38-bb4b-e412b518aa59,"King, Clarke and Anderson",1978-03-09,21:12:31,)KG,MASTERCARD,403.69,BAM
b8103a67-790a-4a3a-b793-c14bad4e0430,|6]u*Uv$j8F;O1cXE\:tSF`Zpkk]XGqEnj{N':AiYNxA,2588154b-80d6-41f4-8395-0f6556b8a3e0,Case-Fritz,1981-09-24,22:55:42,NFC,MASTERCARD,838.96,AOA
07ce2810-1fc1-4058-844a-5cef4e0bffba,eab8ced6-a64f-4160-ae83-82e3edbd0dca,0fb59e40-afc5-4e00-9da6-fb6d33d040ae,Anthony-Hansen,1976-08-25,21:39:07,CHIP,MASTERCARD,994.16,BYR
7ca3cddd-e054-4088-b610-e5495ff031f3,db0b998f-166d-4770-902f-cded5ee18520,0a1b3ad9-914d-445c-a1f5-1d5bc8ca36f0,Hall-Anderson,2004-07-12,14:31:49,CONTACTLESS,MASTERCARD,727.19,LBP
01c49105-61d8-4952-8e5a-b83c27344df3,c2083d55-6582-4d57-afd1-4a2ddb189f00,49c5bde6-850b-4fbd-b867-4c8f1113848e,"Reynolds, Evans and Thomas",2013-06-03,19:08:25,CONTACTLESS,MAESTRO,935.87,DOP
fd4f2c03-ff29-4073-9030-e883c8ca1811,c7cf6d41-e104-4e86-83d4-d97e0b50293c,d02cdb3a-24d0-4fa2-86d0-ba6893bce387,"Harris, Dean and Cruz",1979-01-13,13:51:02,CONTACTLESS,;1T }GlU,6.14,DJF
14c47165-d7b0-4fa3-ad9a-1d40552c3418,267aad27-1a17-4d60-96bb-82e4b7de4f67,3ec64bf3-e5e9-406b-b428-34d0185c0faa,Lane and Sons,1985-12-29,03:55:25,CONTACTLESS,MAESTRO,716.36,TZS
c6c84ad5-0704-48e8-828f-b8e2467d9a4f,da77a538-e3b3-43ed-b977-0cf25ba1a31b,02aa9cac-976e-40ff-931a-2a45121b75ed,Marks-Brown,2007-12-15,05:48:13,CONTACTLESS,MASTERCARD,563.86,TWD
5d9d0f85-8b2a-456a-8046-c2198b394a1c,63b9f70c-64df-46a7-8f7a-25da2cc5f997,373f5f3b-7944-461a-a9f0-bfbf9bc057d7,Smith-Alexander,1975-05-15,05:24:31,NFC,"=3""(6N\j",369.9,PGK
74749038-1af3-4e46-966e-564d600274e8,facc1e86-8d62-470e-9f7e-9a2603489e69,"lClFY<Mfzo(',\<9U#zyOcBl<9W_R""_])De}B;NdUeEM!%t9F+Ta3{QN2J,Fl",Alexander LLC,2017-05-16,12:04:25,NFC,VISA,628.51,THB
37bcb03f-6e6f-4bb6-884b-cf498d4d5e59,db8dd87c-adf3-4f10-9bba-1d576cc9cf71,5f9d4ed2-1d85-45be-8cbe-5cf3d5df1a64,Stevens-Hines,1989-03-23,13:06:55,CONTACTLESS,VISA,383.95,FJD
2bc626cc-505d-42c3-ad3e-13fb922e08a9,156f153f-939e-4b5a-b474-3c52a6ae2979,c7fdca31-c651-4b3d-9440-9eb0b8a1110d,Riddle-Rodriguez,2000-05-24,19:03:11,CONTACTLESS,:5,242.93,NPR
ccbd93e9-6e8b-4a8d-af9e-4e8a6e0cc5df,951077cf-2098-4eb1-a1d8-ba6e5e0985d7,b41040b3-40bc-4cfe-b364-dcbd3e2ac941,Moreno and Sons,1977-06-09,13:38:37,CHIP,MAESTRO,954.71,PYG
1c01e028-9dbc-4b60-9108-1837ccd5a738,eb99b806-a67e-4e7a-86b1-80d15c761e46,f193c0dd-4e76-4b0f-aefc-79fc1e420ff4,Tucker Inc,1992-10-01,11:41:17,CONTACTLESS,VISA,608.54,DZD
1c4e1294-7bbe-46a1-baa9-fd7a9c6865eb,5431c3a3-f929-41fb-a7e3-f14581193d8f,0dadb92c-7c6e-43b3-bdbb-f13753bd72ef,[O:G/j6~P,2013-07-29,19:18:15,QR,MASTERCARD,177.91,NGN
c22ded7d-a94c-46ba-9ee6-5360d1f5dbb2,661cbda3-690a-43b1-904e-25226a178808,884d3caf-c0be-492a-8e0f-c8e61179a2c3,"Rodriguez, Burns and Sosa",2012-07-01,17:15:33,i,MASTERCARD,334.26,KYD
87a5714c-3feb-4da2-8a17-5f50617e1b5a,82827779-e9e6-425b-ae49-da308416de87,33311479-2463-4073-acb0-637f3ca98079,Roth LLC,1987-07-19,06:54:03,CONTACTLESS,y?mB`-PR,621.55,XCD
e369fbed-818e-4cc5-975b-b77d7df0c87b,acac12b6-1e75-4bc3-bc2c-ede298e3e24f,d2b441a3-3fd8-4dfb-9e3d-738be450a448,Mcgrath Ltd,1985-11-07,20:08:45,CHIP,VISA,359.06,GhpS
68b821e7-33ea-43db-88da-71eed22a4a8e,d75ef53b-a460-4f22-a679-052c8ff37840,525a0273-eb72-4221-83b9-a31b0931c715,Tate-Silva,2012-12-13,05:47:34,NFC,MAESTRO,596.13,KYD
6cab7b69-00ec-4ee7-bda5-0ec54e2dd90c,56d3f80a-2022-4dad-91f4-571ac4f9ecfa,rVbbrG5?IX<N-|3cex42Q&,Davis LLC,2016-11-25,06:58:50,CHIP,VISA,863.59,SOS
853ee64d-11a4-493b-84d2-b50ae93c4785,cb4fe2fc-d4c6-4e49-bcf4-7c2265f17c31,f7477d12-e263-4203-9db8-db30dd004c57,Olson LLC,1979-12-15,02:43:55,CHIP,MAESTRO,;TT(C~'[?PZB,SDG
edb893fe-af2a-45bf-9d96-252bcf1e9b70,490b5b5d-b903-4d77-ab5d-244b327cdf7c,c1f65f3c-650b-4601-9573-1ef1c25a9b90,Pennington-Navarro,1998-12-15,09:07:12,CONTACTLESS,MAESTRO,383.46,"{hG,P"
17b2b63b-7e98-49b3-9800-54793dd66b51,5b4e8db0-1b1e-47be-866a-2e9c4b84cca3,58599262-a785-4dd0-8819-b12698f332da,"Adams, Jackson and Richardson",1997-09-14,09:18:14,CHIP,VISA,ehruU,AED
6427fde7-b0e0-42a3-9d1a-680febd31388,0e0725de-8d0b-4989-8893-4e8546705447,4f5eb7d5-db86-478e-9336-f6c0c66597f6,"Guerrero, Watkins and Mason",1982-07-29,11:49:41,CHIP,VISA,672.79,O<s
0d766b72-b605-47a8-be8f-792894b03589,a11f71e4-09f5-47d6-b83e-25da1204878e,dc1cec89-ca3e-4c11-81d2-44e502fe69a1,Harris Group,2018-02-03,19:26:09,CONTACTLESS,MASTERCARD,485.66,JEP
7e66f64f-d7d9-4e93-b254-fd5d55006eb3,a7464ba2-f035-4812-8956-533301a031a4,4d2ce115-3f20-4422-b621-7f4031df3cd5,Weiss-Medina,1971-10-02,09:35:07,CHIP,MASTERCARD,687.72,AWG
12cb4376-8ab7-4799-803c-203e17c6607f,823c7373-5984-43b4-99a4-ee41d843fe84,7328c93e-6165-4937-a8d2-725571d66694,Greene-Cameron,2014-04-12,11:36:51,CHIP,VISA,802.3,AZN
3efcfbb9-282d-4b93-b6d7-7bc574b61ef0,2412f16a-3a96-479a-a0d1-fc29f6d69e58,&;9BH]O&ceS:{B&Rb$>{^NQ-;E^`.@%q+z_q!_AU.72/vp2)lu (E\;x(_1s,Torres-Kaiser,2021-04-16,04:48:10,CONTACTLESS,MASTERCARD,209.63,SPL
59e22967-a609-4d6e-989f-046f57e5721a,d79983ba-4330-4c7c-9a97-6127a8a06eea,f0ab4371-ca56-411d-8479-a36d8771ff77,"Hansen, Brown and Robinson",1992-06-21,07:14:21,QR,MAESTRO,290.99,MKD
5243cc6f-dd18-4e4e-9c17-9babfeead019,7d65138c-8dc8-40be-9653-0a7bebf0cf5e,c1496ba7-91b2-4357-9207-9a722a7676a9,re>\bL:n),2004-03-04,16:54:31,NFC,MAESTRO,629.91,KPW
623a5384-be60-41e1-90bf-ac3108a5e25f,beb483cc-d54d-447c-bc24-5a730d1c3a29,898e3265-1c9f-4703-87d7-7296e195f7f5,Martinez-Warren,1989-10-01,10:43:44,NFC,MAESTRO,206.26,TRY
813f4b4d-0d32-42ed-aad0-51133460b9d3,0626b37e-4a72-4dc8-9d01-7bb0e4a3da9b,dccaf708-2292-491c-b7a1-11f101076965,"Brown, Adams and Stout",1993-11-11,00:38:33,CONTACTLESS,"D3""",306.58,NZD
0f8a5a27-d8b0-47b5-9602-175a38714ad6,10dbfe00-5d3a-457f-b392-612f0e1bd985,520c3392-c73d-41ad-b6a3-05edd14704df,"Morrison, Davis and Hodges",2009-06-24,02:10:01,*Q,VISA,125.53,MKD
58cc0b9e-2375-43eb-a837-56ec3c6d6111,ed4d469d-5626-47e0-810b-2bfc5c75a3ea,2b738f32-9615-4bf5-b654-2f9226861c49,Hamilton Ltd,2015-05-18,23:07:11,CHIP,MASTERCARD,471.05,MWK
252b619c-6239-45f6-a484-c75daacea8d2,286e23f2-6bf8-481d-9502-480862d4d26a,8b7b49e9-d6d3-4f8c-8e16-b7fcdde29402,s1Du0GQ{,2020-07-04,13:17:53,CHIP,VISA,314.04,PHP
41542683-391b-48fc-ab66-bac159ea58af,39bbff86-3c2b-48b0-93a2-94cdcc9c3571,ac472c7a-254b-450c-a750-b4c93a4bfa98,Conner LLC,2020-04-30,17:52:18,QR,MASTERCARD,498.25,9yW
5a8793c7-bc32-4022-911c-d22636c0ac20,ba82ca46-0a43-4027-92e0-f89ef787a088,e923e484-00d2-43e0-9427-201c70a63ea8,"zU3i6k,",2005-12-07,21:53:07,CHIP,MASTERCARD,218.05,PKR
ccd6e7c5-18f1-4011-b7aa-8de700facf76,a02ba86c-e59a-4091-bb51-562e269c0e42,dd64a404-ce11-4639-811a-146ff44f7b57,Simmons-King,2008-01-16,10:27:23,CHIP,VISA,415.29,SDG
43b0c362-a40f-4818-b35a-a512d56a7799,d4529862-7907-484b-8322-50abbaae70da,82f14c33-0070-4fdb-b416-87d77153ade9,"Mendoza, Lopez and Noble",1987-01-07,06:02:30,CONTACTLESS,Xkvd[2,406.78,JOD
853958b2-f21f-4004-9b78-b01870f2046e,9050ec36-09da-40f2-a4b2-f85eee0cd8fe,d7787c7a-fd76-4b62-a280-a86c856b66bc,Curtis PLC,1983-04-15,23:50:08,Gu4sd,MASTERCARD,934.55,GIP
aa4cbaaa-dc7b-4840-8975-b7d48c2e1165,9<B>lPngCgRiAnAch1ES64v(sI!Pe62`H(34GrW/Ny76(Z5red,20e93895-0007-4676-9af8-653fb9085543,Gonzalez LLC,1991-01-30,00:55:45,CHIP,MAESTRO,933.94,NOK
b5f491aa-b5cb-4f00-8d83-11ca93abea64,a277ed5f-942b-4a03-921a-08dc527fe6fe,81dab5cf-c340-441b-822b-7c1aaa5ef44c,Lewis-Grant,2009-12-22,05:40:47,WW,MAESTRO,407.94,BAM
ff005c17-90d0-497c-9aa9-6634e37deecf,1b46459a-e666-4698-af25-397e50d2a037,c6431fc4-e3fa-456b-aa57-ccfbae1b5d8a,Williams Inc,1985-10-24,15:38:26,CONTACTLESS,MAESTRO,312.93,ERN
de04efc6-0651-490e-8dc2-b0a70c6133eb,a1c782bb-9d57-461e-9758-997be645bff7,aa7b0605-6923-4a3b-9266-dc2568a233ce,Collins and Sons,1985-07-26,07:44:01,QR,MAESTRO,421.0,NIO
e519b399-a66f-4a1b-9e35-b287912f3080,bc211180-5413-48a2-abbc-6997164482dc,"rvxjhv8U-*)<i^""[5k1",Higgins-Garcia,2013-07-06,03:45:55,CHIP,VISA,227.34,AMD
09b8d860-fb10-44be-906c-a88f05c98ffa,0c07c1b6-28d9-4491-a7ff-8d5b3847d20d,546af1a8-7189-433e-a3bd-5cf91252c981,Crawford Inc,1997-01-19,17:39:56,CONTACTLESS,VISA,195.67,BRL
9d211e74-99c2-4ada-9572-3475e71122be,56b54260-0892-4de7-9b3a-5f4e8d84f19e,487baa66-7cab-41dd-b3e3-abb422efb3dc,"Butler, Gray and Murphy",1984-10-29,11:19:25,QR,MASTERCARD,397.39,TRY
8139f80a-2c03-4d65-8c12-a796dda0dcd7,44e58b11-ba30-4893-8040-c8d750a2ba03,42a38f83-8fea-44a7-9d1f-83ddbf0f7f40,"Soto, King and Taylor",1976-06-18,18:18:45,QR,=z#kQ,53.67,PGK
c1abb902-ab53-421d-8d7d-944ffc0c5a5f,eff4aedd-b721-4c87-8e98-7d05d5a05ab1,bc9b0306-f57e-4d1c-939b-650f88199d63,"Rivera, Alvarado and Rose",1989-01-11,02:54:27,NFC,MAESTRO,318.41,TVD
4c097f1d-37bb-4178-97ea-2d28ab0efc39,80f3b55a-16d5-4d1b-bec6-bcd1911af24d,35887a97-2504-452f-b98f-2746e5aa72c1,Alvarez-Herrera,2008-07-12,09:13:08,NFC,MASTERCARD,304.05,HUF
75fa2420-c3c1-4802-9e6d-2a5e4fa3f8e0,213b19c1-2649-4b32-b32a-bf5765579144,c94f813b-05e2-42b3-bc7f-9782677a1b42,Cole-Shepherd,1990-03-03,09:39:08,CHIP,VISA,888.78,SRD
cf45c41e-5971-48bb-864a-4c98b0b87713,91ea0eca-e746-424f-8b67-4290dba0f15c,a58e77c0-2a33-426b-83ef-bffb1bf68731,Oneill Group,2014-10-13,14:51:35,CONTACTLESS,MAESTRO,654.2,THB
c5daca05-969b-429d-9bb7-a85f84078133,37e8595e-821a-4470-a78d-dd4b7ceb4a18,03621aa2-d7bc-4c13-9198-38906821734a,"Larson, Jones and Brown",1986-12-29,12:35:09,NFC,MAESTRO,7Niug?I\u,KZT
8fe9aa7f-6e5b-4d7b-a250-805b9f142495,40182ab1-0ab6-4d84-919e-9e17206b2f37,4e9dd245-6171-4dc0-89eb-c867a4e75e44,"Green, Dyer and Wilson",2007-10-27,18:19:40,CHIP,MAESTRO,669.67,GNF
17125b6d-42a3-4ec3-8dd3-be27227ea7c2,4a444d30-96bd-4efe-a768-a0821aa5f810,5c1acfd3-95c0-4744-8f52-38e38b019d1a,Davis-Chavez,2008-06-12,10:43:00,NFC,MAESTRO,105.8,MYR
95453262-ee8e-43ed-9cb4-68ff6d8cc75b,8530d899-e19c-4c3c-8df2-a419d553940e,/=alo$]:>[|@TiSH0^P T;cx(ca=GDRGU=azIVb0$k`,Ward PLC,1989-07-26,07:14:12,QR,MASTERCARD,664.3,CZK
ccf1dd4d-e33c-484f-bf67-41ad1fff3402,"8U=v|+N<l$RPrRLxQ3JB/WCji}'~eHd2'iWAi:*6pMy\I]sUiZ}O(A^U&;6E:,Lw",7dc35763-deca-468a-a41d-6d67872ec3a3,Murray-Ortiz,2012-12-29,02:51:47,CONTACTLESS,VISA,99.51,ZAR
0f4a7734-ebb2-4195-a473-e0cc9a76ce30,69ec622c-f813-49ca-ab9e-69150f338124,74b95cd0-bce7-4cf2-b77c-aca3c9735c07,Martinez LLC,1983-09-15,17:53:00,*D4,MAESTRO,757.51,MRO
352fc8f2-3c59-4a77-bc41-28abe15e4011,fb84f53b-2ec2-4d4f-9d0f-f35b887c7443,c79ab3ed-3268-4013-8824-d64a1c58d544,Matthews-Ramirez,1995-07-05,03:07:20,CHIP,VISA,235.44,INR
2c167777-8aa0-41a5-9c19-559a1888ad78,3273283e-af1b-446e-b617-1156002a897e,022e4b0c-251d-43f0-a0fd-f0bfbb5bec29,Smith Inc,2002-01-02,19:13:44,NFC,"`""YF|w",348.12,LTL
6f9f7cc5-3d8f-48ec-9695-f0b57b4c3e54,1ad83c39-b928-4bb7-b550-a850d127c67b,033b0018-4ab8-4090-91ca-3434e4fb19d5,Orr Group,2005-07-03,01:10:44,fmS0(`,VISA,966.54,JEP
b38e825d-6a76-4409-8efe-bf1e6acf3183,82e59907-806b-40f1-8cf5-3c03590e2371,04bc18ec-e8b5-4e93-8fe2-7bc27d509047,Martinez-Simon,1994-12-22,18:37:38,NFC,MASTERCARD,269.87,EU=
44a6fa37-6379-47db-9fc6-323a66afe1f6,726d7917-d7f5-4958-93a2-54e830eb3c6c,2713e733-bf9d-4e24-b10c-3dfacea7c3bb,Farrell and Sons,2005-02-02,19:29:30,QR,MASTERCARD,154.28,$c
de1f912e-6987-43e5-897e-ddfc4487328a,5333de19-1fa6-467e-a5c3-473752fa795d,ae203d5a-ec2a-4d33-8722-b982a44eba5a,Ye#^jm(=|Rn2;Ti87D9;*7<cHj LF!'N7\{aV-.q>os8i^,1971-09-05,18:06:04,QR,VISA,967.92,TZS
04650364-a3c5-428e-903e-c0e8609e4601,3a4a7034-a972-4de4-862e-daae71402158,15764de5-a1f3-46d2-945a-ebb15e118669,"Jones, Phillips and Rodriguez",2005-07-26,03:15:22,QR,VISA,265.38,Mi
28f05636-0e08-49a0-8e60-14ab458eca05,7fd15c23-3e67-4ab5-a568-ab932c4ebb23,2l;2WLUJAo{&nX2Ig+0sm'].#*DrM;OTq^xbdS<o1E,Thomas Group,1980-04-26,22:49:35,QR,VISA,390.28,AED
bea30754-ad3a-49ce-bdf0-9921cf16f8d6,445461ea-c99e-4922-b393-d4d62355676a,540956fe-658b-4bc2-89a7-28e2e59a8524,Harrison LLC,2004-10-12,12:41:09,NFC,VISA,eU,MUR
